ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	really	FileSpeaker
44308	DPC075	FN	quiet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21666	Predicative	Prime	-2.0692563373076	PhysicalProperty	PositiveEmotional	other	DPC075FN
44317	DPC075	FN	quiet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21666	Predicative	NoPrime	-0.79407229638527	PhysicalProperty	PositiveEmotional	really	DPC075FN
44318	DPC075	FN	quiet	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.21666	Attributive	Prime	-2.75640421585942	PhysicalProperty	PositiveEmotional	really	DPC075FN
44338	DPC075	FN	unhappy	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	really	DPC075FN
44358	DPC075	FN	bored	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	NonEmotional	other	DPC075FN
44361	DPC075	FN	flat	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.15757	Predicative	NoPrime	-0.256761753903021	PhysicalProperty	NonEmotional	really	DPC075FN
44395	DPC075	TR	broke	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	really	DPC075TR
44399	DPC075	FN	broke	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	Prime	1	HumanPropensity	NegativeEmotional	really	DPC075FN
44451	DPC075	TR	good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	6.02718	Attributive	NoPrime	0.365695148961787	Value	PositiveEmotional	really	DPC075TR
44460	DPC075	TR	good	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	6.02718	Attributive	NoPrime	-0.112730604450136	Value	PositiveEmotional	other	DPC075TR
44471	DPC075	TR	rough	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.13788	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	really	DPC075TR
44478	DPC075	TR	innocent	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.03939	Attributive	NoPrime	1	HumanPropensity	PositiveEmotional	really	DPC075TR
44490	DPC075	TR	nice	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.72878	Attributive	NoPrime	-0.181954129460058	Value	NonEmotional	really	DPC075TR
44496	DPC075	TR	different	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	0.88635	Attributive	NoPrime	1	Other	NonEmotional	other	DPC075TR
44757	DPC077	CY	rough	PAKEHA	Woman	50+	University	ENGLISH	0.12994	Attributive	NoPrime	-0.0617234407823215	PhysicalProperty	NonEmotional	other	DPC077CY
45073	DPC078	AS	lovely	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.20737	Predicative	NoPrime	1	Value	PositiveEmotional	really	DPC078AS
45074	DPC078	AS	good	PAKEHA	Woman	20-29	NoUniversity	OTHER	6.89038	Attributive	NoPrime	-0.639780913541202	Value	PositiveEmotional	other	DPC078AS
45090	DPC078	MG	expensive	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.18852	Attributive	NoPrime	1	Value	NonEmotional	other	DPC078MG
45116	DPC078	PP	dangerous	PAKEHA	Woman	20-29	University	ENGLISH	0.05656	Attributive	NoPrime	0.870397157348318	Other	NegativeEmotional	really	DPC078PP
45139	DPC078	MG	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-1.65689677963568	Value	PositiveEmotional	other	DPC078MG
45170	DPC078	MG	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Predicative	NoPrime	-2.59208086343839	Value	NonEmotional	really	DPC078MG
45251	DPC078	AS	funny	PAKEHA	Woman	20-29	NoUniversity	OTHER	1.13112	Predicative	NoPrime	0.282502226598296	HumanPropensity	NonEmotional	really	DPC078AS
45252	DPC078	AS	neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.26393	Attributive	Prime	-2.97800622161292	HumanPropensity	NonEmotional	really	DPC078AS
45294	DPC078	AS	neat	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.26393	Attributive	NoPrime	-1.83083268970672	HumanPropensity	NonEmotional	really	DPC078AS
45302	DPC078	AS	serious	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.17909	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC078AS
45331	DPC078	AS	cool	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.98973	Predicative	Prime	0.81769679622813	PhysicalProperty	PositiveEmotional	really	DPC078AS
45357	DPC078	PP	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	really	DPC078PP
45445	DPC078	AS	heavy	PAKEHA	Woman	20-29	NoUniversity	OTHER	0.13196	Predicative	NoPrime	-1.49991137315628	PhysicalProperty	NonEmotional	really	DPC078AS
